intensity	day_of_week	month	day	hour	minute
0.7297169172423135	2	03	28	19	00
0.7826162087437359	2	03	28	19	15
0.7993677827236952	2	03	28	19	30
0.8301571380809094	2	03	28	19	45
0.729064039408867	2	03	28	20	00
0.7748333862265947	2	03	28	20	15
0.7879015123109612	2	03	28	20	45
0.7678418411066226	2	03	28	21	00
0.7426920656713003	3	03	29	08	30
0.6890417855344857	3	03	29	08	45
0.6977561077907098	3	03	29	09	00
0.7134220743205768	3	03	29	09	15
0.7176667205779287	3	03	29	09	30
0.7143002700086607	3	03	29	09	45
0.723708257185579	3	03	29	10	00
0.7110486271915316	3	03	29	10	15
0.7235030685022392	3	03	29	10	30
0.7300266492630663	3	03	29	10	45
0.737279843444227	3	03	29	11	15
0.7180045807496788	3	03	29	11	30
0.7324740422484783	3	03	29	11	45
0.7348847444572811	3	03	29	12	00
0.7178212162780064	3	03	29	12	15
0.6876871786178448	3	03	29	12	45
0.6723192299082158	3	03	29	13	00
0.695311167945439	3	03	29	13	15
0.6795121951219513	3	03	29	13	30
0.6983344663494222	3	03	29	13	45
0.6449156256848565	3	03	29	14	15
0.6997919127158203	3	03	29	14	30
0.7462949007786989	4	03	09	19	30
0.7154597612032874	4	03	09	19	45
0.7308692877828499	4	03	09	20	15
0.7246804326450345	4	03	09	20	45
0.7571807868694183	4	03	09	21	00
0.6563530611021167	3	03	29	15	00
0.6858677638722213	3	03	29	15	30
0.6679530471136839	3	03	29	15	45
0.680179458420125	3	03	29	16	00
0.71120246659815	3	03	29	16	30
0.7301691935838277	3	03	29	16	45
0.721941251596424	3	03	29	17	00
0.7871901816961503	3	03	29	18	30
0.7796656768943143	3	03	29	19	30
0.7771218889597958	3	03	29	19	45
0.7856005751553433	3	03	29	20	00
0.6926640926640927	4	03	30	08	15
0.6880535327691399	4	03	30	08	30
0.6836477987421383	4	03	30	08	45
0.6976729440111598	4	03	30	09	00
0.6900705558423679	4	03	30	09	15
0.7191854233654876	4	03	30	09	45
0.70369644723093	4	03	30	10	15
0.698131443298969	4	03	30	10	30
0.7258708522649043	4	03	30	10	45
0.735088730860401	4	03	30	11	00
0.7412128234839707	4	03	30	11	15
0.7107900778319055	4	03	30	11	30
0.7005356834283739	4	03	30	11	45
0.7162310422717005	4	03	30	12	00
0.6876906318082788	4	03	30	12	15
0.6940135585430312	4	03	30	13	00
0.7164677465188974	4	03	30	13	15
0.6725013506212858	4	03	30	13	30
0.6573774421670862	4	03	30	13	45
0.6764241893076249	4	03	30	14	00
0.6837472309665384	4	03	30	14	15
0.6749649368863955	4	03	30	14	30
0.6610169491525424	4	03	30	14	45
0.6637956815599019	4	03	30	15	45
0.6484354594368699	5	03	10	08	15
0.6701754385964912	5	03	10	08	30
0.6667951683371884	5	03	10	09	00
0.6690985463991599	5	03	10	09	15
0.6872071378137236	5	03	10	09	45
0.6667729930887826	5	03	10	10	00
0.6690058479532164	5	03	10	10	15
0.666838931955211	5	03	10	10	30
0.6662924351777599	5	03	10	10	45
0.6851113038450419	4	03	30	16	15
0.6911546697413935	4	03	30	16	45
0.7823043790380474	4	03	30	17	15
0.7615548955239435	4	03	30	17	45
